Zip Code,Prediction,Type_y
10312,20.394682551004042,Italian
10312,17.992659687118987,Italian
10312,24.052105332612925,Italian
11358,10.71285692364626,Italian
11358,10.46661118475308,Italian
11358,22.578104632619812,Italian
11361,15.702586100988425,Italian
11361,7.904255562722533,Italian
11361,10.997308058933022,Italian
11361,9.707071137337575,Italian
11204,78.08186049115025,Italian
11204,37.0725924622667,Italian
11204,49.98232293853522,Italian
11204,64.95821609233839,Italian
11204,38.93694972334507,Italian
11204,61.21463876158437,Italian
11223,53.43621978158083,Italian
11223,27.274206025949066,Italian
11223,47.407435116551184,Italian
11223,64.72748990684669,Italian
11223,28.159867200710288,Italian
10462,22.150480442201843,Italian
10462,40.164978900802446,Italian
10462,28.76667085260543,Italian
11222,87.02438118642223,Italian
11222,49.255525541633965,Italian
11222,76.47508344207002,Italian
11222,33.92977422303416,Italian
11222,43.02092915836977,Italian
11222,44.3454177378492,Italian
11222,54.840653354872416,Italian
11222,49.87938677784557,Italian
10458,38.65985621158656,Italian
10458,29.108424578116953,Italian
10458,16.71602661596451,Italian
10458,38.415960188217085,Italian
10458,20.16467171445476,Italian
10458,14.94135505057593,Italian
10458,15.423807799944116,Italian
10458,13.047700134144174,Italian
10458,30.653220182047157,Italian
10458,29.294727917917836,Italian
10458,11.071072842826666,Italian
10458,38.456505116749106,Italian
10458,38.81646818392581,Italian
10458,12.266300553393869,Italian
10458,33.93074728439214,Italian
10458,27.06095837717045,Italian
10458,34.754329385119696,Italian
10458,34.57100340464075,Italian
10458,13.38383931488054,Italian
11369,24.925110857330253,Italian
11373,11.29520186104788,Italian
10455,11.858885555772682,Italian
10305,24.084695226374063,Italian
10305,25.466801506639403,Italian
10305,26.44122670879393,Italian
10305,27.43690526784787,Italian
10305,12.917523687359893,Italian
10305,23.301977727524203,Italian
10305,8.826985724583439,Italian
10305,25.544011406606543,Italian
10305,17.816398860567716,Italian
10305,19.35956491359694,Italian
10305,10.319171534201287,Italian
10305,17.367229969577448,Italian
10305,23.11117750258051,Italian
10305,26.824753614411456,Italian
10305,14.353348658959169,Italian
11374,24.808644959354304,Italian
11430,20.095928221018074,Italian
11430,26.204076721104,Italian
11430,7.602482465275272,Italian
11430,24.951903574706943,Italian
11105,11.01531123228209,Italian
11105,7.695798739996643,Italian
11105,7.410040666543524,Italian
11105,7.767615840084528,Italian
11105,12.705268616632857,Italian
11105,10.906686121077449,Italian
11105,18.155745555989455,Italian
10451,26.948606647609072,Italian
10451,11.796507307053968,Italian
11427,22.87401295232148,Italian
11368,16.188665346695135,Italian
11368,10.940729597707918,Italian
11368,7.801728646528832,Italian
10469,27.726465573918162,Italian
11230,46.23095339368922,Italian
11230,45.23006915681539,Italian
11419,7.6190196138551345,Italian
11419,16.09930450749538,Italian
11419,13.67064920927864,Italian
11417,26.267166446247696,Italian
11417,9.898289390197231,Italian
11238,87.28896856303845,Italian
11238,39.47930707309079,Italian
11238,34.93461607933607,Italian
11238,76.25655266620801,Italian
11238,76.442108363539,Italian
11238,88.2472281108148,Italian
11238,84.9454557261063,Italian
11238,88.55360713260089,Italian
11238,32.54838750223588,Italian
11238,82.63548113573641,Italian
11238,64.14634561032253,Italian
11238,62.36281273604898,Italian
11238,91.29550228251078,Italian
11207,87.06706411863334,Italian
11104,6.984063538211458,Italian
11104,9.13301119613361,Italian
11104,20.319855260329362,Italian
11104,10.307474797329519,Italian
10471,20.513794194953917,Italian
10471,37.123832387225356,Italian
11219,49.896528360375044,Italian
11219,46.19218737838391,Italian
11219,60.95050688100186,Italian
10307,11.362789301417774,Italian
10307,23.00683324896267,Italian
10307,28.634240609696572,Italian
10307,23.118158470660944,Italian
11378,11.19600180583803,Italian
11378,7.778303248276144,Italian
11236,86.1961052633994,Italian
11366,26.419059484110086,Italian
11228,28.48506584779483,Italian
11228,75.5653621332781,Italian
11228,42.35519523868963,Italian
11228,33.078837001444036,Italian
11228,86.75432983938829,Italian
10301,9.446218942104796,Italian
10301,11.917016797862404,Italian
10301,25.45148216483269,Italian
10301,21.36253359778592,Italian
10301,23.383821437658312,Italian
10301,14.752065867655869,Italian
10301,11.20687501391321,Italian
11102,22.788116190545733,Italian
11102,7.507099563722898,Italian
11360,7.547923619835778,Italian
11360,26.04080787370895,Italian
11214,38.38274201324047,Italian
11214,55.42006174784782,Italian
11214,50.27535479864533,Italian
11214,27.186637968729524,Italian
11214,78.10147416941814,Italian
10308,11.722422646118495,Italian
10308,23.785755252497196,Italian
10308,19.74707822895869,Italian
10308,12.134436543638525,Italian
10308,11.94452061971013,Italian
10308,14.747783064959803,Italian
10308,25.299685862441823,Italian
10308,20.83774211558937,Italian
10308,8.49109117320798,Italian
10308,14.361333123765757,Italian
10308,11.611726209328971,Italian
11206,46.18020955162458,Italian
11206,30.12250406634294,Italian
10470,21.400300873936573,Italian
10470,16.692172151988917,Italian
11362,25.31713511227344,Italian
11362,16.226795417298792,Italian
11362,14.621120681406126,Italian
11362,22.531200192302887,Italian
10465,16.696042052179823,Italian
10465,19.071179555919755,Italian
11371,7.604931700141592,Italian
11224,61.17088660914567,Italian
11224,31.541554942879763,Italian
11379,23.309329443354258,Italian
11379,7.613425599917926,Italian
11379,12.852725442008719,Italian
10306,25.323628823792376,Italian
10306,14.46780584177046,Italian
10306,26.21339496456222,Italian
10306,16.26059720456462,Italian
10306,11.790863593922534,Italian
10306,12.97809720781393,Italian
10306,16.148571893346467,Italian
11370,25.69756440630533,Italian
11356,23.168411124620828,Italian
11356,17.919327827558593,Italian
10303,27.19097891687699,Italian
10464,38.4502066992957,Italian
10464,14.843506106542636,Italian
10464,16.12524422955122,Italian
11363,17.85593596152736,Italian
11363,16.186534198972392,Italian
11436,15.825687507135013,Italian
10309,7.95293602874206,Italian
10309,28.734390399743933,Italian
10309,12.764265381113017,Italian
10309,9.226177985129068,Italian
10309,28.384901675890994,Italian
11426,7.93391538476787,Italian
11040,15.556030228229732,Italian
11040,26.22170787533039,Italian
11109,13.225394323761998,Italian
11106,23.26207834675694,American
11106,14.428274390153298,American
11106,8.777286929531043,American
11106,7.8598910708612975,American
11106,8.316068364179479,American
11106,17.42526453684799,American
11106,12.795035506245654,American
11106,20.37268867109543,American
11106,14.262618923277333,American
11106,24.367432450870886,American
11106,23.174930621675564,American
11106,9.521289908143949,American
11106,9.410105039202538,American
11106,8.864794957905627,American
11106,8.090567279370962,American
11106,24.181208350663773,American
11106,20.05643528372162,American
11106,9.979913238529429,American
11106,24.1079625044341,American
11106,13.047888840301523,American
11106,12.785583502288226,American
11106,7.849270303532013,American
11106,14.889752727020547,American
11106,23.125272537321337,American
11106,7.607000927532185,American
10314,29.417095220924068,American
10314,9.764645774874436,American
10314,16.744965613495904,American
10314,17.426675157476467,American
10314,13.917305483218566,American
10314,15.349469572278784,American
10314,21.271659188502056,American
10314,13.72682350537989,American
10314,9.387736723312766,American
10314,19.739341044737362,American
10314,9.037775155271563,American
10314,9.594462534971376,American
10314,29.281883629025316,American
10314,11.674168619908317,American
10314,8.358381940589215,American
10314,25.822261989934745,American
10314,14.237654961527825,American
10314,9.430543782874977,American
10314,14.261172153961978,American
10314,17.83852163700318,American
10314,15.806793389162147,American
10314,18.45860481309221,American
10314,24.53072822430041,American
10314,11.371621766739818,American
10314,26.910025039984603,American
10314,8.749593606094232,American
10314,7.967488843405961,American
10314,12.919568510112057,American
10314,13.77231617494391,American
10314,25.716760735191606,American
10314,29.287072943649274,American
10314,25.62992059096766,American
10314,12.741826829923925,American
10314,22.98696415022603,American
10314,10.10944942762921,American
10314,8.232552694427177,American
10314,11.995243283250002,American
10314,24.6931081289592,American
10314,24.803408534528607,American
10314,28.36214389069721,American
10314,27.441083340916027,American
10314,29.97992728838903,American
10314,8.846972380549834,American
10314,20.713948524915246,American
10314,25.285373505792485,American
11209,40.085574331746464,American
11209,53.04519985194071,American
11209,53.06372456328059,American
11209,34.15960508667137,American
11209,82.99104340566969,American
11209,83.03423067738086,American
11209,29.40451450615022,American
11209,29.409724835655915,American
11209,76.00224345151895,American
11209,29.316075366805002,American
11209,81.7907694303635,American
11209,44.23113620610771,American
11209,61.46543812967296,American
11209,47.6980281633646,American
11209,32.911103856831105,American
11209,47.58134491744763,American
11209,29.414936058039988,American
11209,79.5517801110054,American
11209,37.68071150714027,American
11209,48.42097042031724,American
11209,26.433906949310384,American
11209,75.79142041445714,American
11209,76.77134054423837,American
11209,82.97665258121978,American
11209,28.734717528260155,American
11209,28.98542905702305,American
11209,76.05503958522743,American
11209,62.50148131885605,American
11209,51.809345433670565,American
11209,32.662160065810916,American
11209,28.903332498039244,American
11209,66.7274588476716,American
11209,37.766971916735294,American
11209,30.664671417126673,American
11209,86.30744885972133,American
11209,30.882449455337827,American
11209,35.623118182631,American
11209,82.78979608740765,American
11209,31.841719079963443,American
11209,39.46375830364104,American
11209,49.05162165045225,American
11209,76.09466043998015,American
11209,71.23467211623912,American
11209,69.42582408300765,American
11209,29.723984093963775,American
11209,34.099409886658144,American
11209,51.61965787880404,American
11209,42.752263997875204,American
11209,69.87374466324532,American
11209,39.32532449752435,American
11209,82.96226422245962,American
11209,37.09529225026312,American
11209,58.4983965917346,American
11209,65.20141513642153,American
11209,77.73677716301508,American
11355,15.12242690781457,American
11355,8.939172523970155,American
11355,10.22692876723853,American
11355,10.943335481948134,American
11355,19.34996185311059,American
11355,15.213851436170792,American
11355,10.50542454624512,American
11215,56.949551017994224,American
11215,67.33442888399959,American
11215,65.21353523921479,American
11215,47.640221132716526,American
11215,58.35653011934895,American
11215,63.71051420243322,American
11215,36.39722016821527,American
11215,33.17985459402929,American
11215,47.175714996934374,American
11215,67.79261933048353,American
11215,32.78390372782135,American
11215,36.116324040966774,American
11215,83.42490540696417,American
11215,76.90563003774241,American
11215,50.63773648230689,American
11215,83.43937304714234,American
11215,81.0713768767574,American
11215,34.60258572804071,American
11215,87.01445406660063,American
11215,58.40740629674452,American
11215,29.925054714080808,American
11215,26.448334585505958,American
11215,63.97718122620818,American
11215,32.894073003848604,American
11215,54.930111279380604,American
11215,77.41455885729076,American
11215,29.48312023091285,American
11215,83.26592487576129,American
11215,27.493052738540225,American
11215,27.48328971201117,American
11215,43.976619517686316,American
11215,68.12347001973798,American
11215,28.919058818140595,American
11215,34.77381252739812,American
11215,79.64940161477713,American
11215,80.12063460031433,American
11215,31.84210366418008,American
11215,42.91049985766361,American
11215,54.19700929054589,American
11215,75.33314904726195,American
11215,78.90659271736023,American
11215,53.09215696085398,American
11215,76.95904557313112,American
11215,58.33619185010317,American
11215,89.04332163462293,American
11215,60.36284281610162,American
11215,38.613530661756904,American
11215,27.639900348395663,American
11215,79.12596814324782,American
11215,30.089763231161452,American
11215,36.2692775414523,American
11215,78.0621711572281,American
11215,32.4612729871134,American
11215,60.152909477200446,American
11215,47.117964505894236,American
11215,65.52058267081455,American
11215,33.47395246754499,American
11215,34.529453927458675,American
11215,29.0732557838671,American
11215,63.72160344713763,American
11215,72.27020923884207,American
11215,32.46700714405603,American
11215,72.16983790619344,American
11215,47.91604246542437,American
11215,56.77109019000846,American
11215,54.500500875925184,American
11215,38.107697776715256,American
11215,38.06751127751273,American
11215,80.49680968919553,American
11215,39.22917381343896,American
11215,62.06846309514928,American
11215,68.68240755847349,American
11215,58.95965547255121,American
11215,29.745409844034985,American
11215,32.50717376614946,American
11215,68.69434882147429,American
11215,33.74080354806757,American
11215,57.759471515343236,American
11215,47.316254915776724,American
11215,64.41286092915621,American
11215,84.20971638146933,American
11215,29.53016666990059,American
11215,84.26813992054676,American
11215,27.72344969002703,American
11215,32.65678659606624,American
11215,39.02290361175883,American
11215,68.83780369218864,American
11215,70.54568064944203,American
11215,64.6711684003637,American
11215,26.302917766075854,American
10304,11.263037804621236,American
10304,26.950958179692115,American
10304,14.593054472220429,American
10304,14.692229030669901,American
10304,21.087535339291748,American
10304,12.40587268746562,American
10304,17.47268217380836,American
10304,19.85892206529538,American
10304,11.260936685060026,American
10304,8.563535798834154,American
10304,28.683642423198044,American
10304,9.356727679731396,American
10304,9.242015508090045,American
10304,11.258835925499616,American
10310,11.747395915012882,American
10310,20.47204851637164,American
10310,10.98891999834757,American
10310,11.430314693889972,American
10310,22.133696219911663,American
10310,11.558771675902992,American
10310,15.748206922138495,American
10310,16.613554993576138,American
10310,26.547126989108868,American
10310,23.567757645520192,American
10310,25.315212284438545,American
10310,8.305008990082134,American
10310,8.059572190660225,American
11422,24.704054295808945,American
11422,7.695846643358994,American
11422,7.686910918321048,American
11422,9.217357779926267,American
11422,10.770836705807557,American
11422,9.615334187768022,American
11211,66.74706814416209,American
11211,43.498435107521175,American
11211,47.75388037848148,American
11211,48.43527939452534,American
11211,80.7993011919344,American
11211,55.81511416099588,American
11211,39.93581934205939,American
11211,36.71009055036513,American
11211,27.54984757606243,American
11211,72.66829030099339,American
11211,80.61728952384338,American
11211,43.20205508815016,American
11211,40.23148874645045,American
11211,34.93121324132505,American
11211,49.57483807432766,American
11211,45.0419587597177,American
11211,35.80360077891213,American
11211,62.04275981343178,American
11211,64.33020581269204,American
11211,26.4983346934196,American
11211,32.24763979673294,American
11211,27.677325456451815,American
11211,60.97171024762074,American
11211,38.965482258754456,American
11211,27.84982960785641,American
11211,50.856050246522486,American
11211,89.99911886299935,American
11211,48.775277180168914,American
11211,35.01751325211829,American
11211,82.31289969542922,American
11211,29.85424010650015,American
11211,64.99403005201886,American
11211,34.937370664443534,American
11211,55.776185904258185,American
11211,83.14502751495307,American
11211,26.488912502909553,American
11211,33.54266895598549,American
11211,36.27963165314585,American
11211,28.881253358235856,American
11211,78.15192139889453,American
11211,29.481141202772832,American
11211,57.174609718642515,American
11211,35.79729493799806,American
11211,47.156081190849065,American
11211,34.52714728074439,American
11211,29.73287968407919,American
11211,54.955236960821495,American
11211,29.559587172968868,American
11211,49.324144154414924,American
11211,80.771273000118,American
11211,27.37913713181433,American
11211,37.217487198886616,American
11211,47.67875152368545,American
11211,44.72746198718675,American
11211,46.30551047048894,American
11211,27.471681469416062,American
11211,32.28183972927245,American
11211,53.61016328892275,American
11211,67.78815316926219,American
11211,26.796792611739363,American
11211,35.62116937038016,American
11211,84.33568514735333,American
11211,51.86991295627041,American
11211,38.77419256586246,American
11211,88.76019736936182,American
11211,88.96036823201469,American
11211,26.479493540873975,American
11211,52.82975677026204,American
11211,36.60040131483302,American
11211,43.20962986036998,American
11211,29.53864852886272,American
11211,39.02716339928269,American
11211,27.62822827980714,American
11211,39.83773479007154,American
11211,88.5451268299948,American
11211,51.50877677882162,American
11211,78.77827838233176,American
11211,28.763720029996172,American
11211,29.21592805789629,American
11211,45.78154981375637,American
11211,77.69212474646966,American
11211,72.06486023809515,American
11211,26.008009118232692,American
11211,78.11124326680022,American
11211,59.61688893055941,American
11211,61.344491778575964,American
11211,44.36067220550058,American
11211,47.96318058271676,American
11211,71.18133761165134,American
11211,47.032465302700004,American
11211,37.15205673457185,American
11211,34.35710111318754,American
11211,64.62191161393025,American
11211,83.37603913263939,American
11211,56.975583899481556,American
11211,52.56292857571867,American
11211,28.896617970407885,American
11211,35.43964225431196,American
11211,82.59890661408812,American
11211,29.928346183473526,American
11211,28.10803944931054,American
11211,31.744448210426945,American
11211,83.76731028302609,American
11211,35.99327932469836,American
11211,28.942759225063902,American
11211,54.392391464303046,American
11211,64.49833899851942,American
11211,34.80215078226272,American
11211,27.27235626531216,American
11211,70.74973782194043,American
11211,61.687282608962036,American
11211,83.69471602274545,American
11211,28.87613357576876,American
11211,37.44079128089916,American
11211,82.5845829774183,American
11211,69.22926922188473,American
11211,52.75601650830139,American
11211,31.598890952699968,American
11211,28.81476456567733,American
11217,47.19792154587598,American
11217,29.211104708030774,American
11217,38.09221737582126,American
11217,69.55576475282412,American
11217,85.15949348250109,American
11217,85.18902579527496,American
11217,79.0942510599268,American
11217,79.28662237465322,American
11217,80.08852378797326,American
11217,47.082436583865814,American
11217,84.39519504218111,American
11217,35.70955639838637,American
11217,26.250053520230864,American
11217,77.04845751747237,American
11217,47.796240130636136,American
11217,38.66576001980556,American
11217,44.22150950459481,American
11217,90.12501474258367,American
11217,43.651717764442935,American
11217,78.50627354725246,American
11217,62.36841189287644,American
11217,57.62560599598576,American
11217,56.442281364127865,American
11217,62.28160482605388,American
11217,43.20257270456005,American
11217,29.870466513922484,American
11217,90.5318969054004,American
11217,43.12689544087944,American
11217,88.73049216219556,American
11217,31.00702094668558,American
11217,76.87479185361354,American
11217,29.780672036555497,American
11217,80.85634494569948,American
11217,34.77190890893067,American
11217,84.4830361619567,American
11217,52.59109760204403,American
11217,86.43856659953153,American
11217,80.42268332243805,American
11217,27.535509256118807,American
11217,90.25001623813219,American
11217,57.937849150147414,American
11217,26.310822846506245,American
11217,72.19102294797845,American
11217,58.83330739615975,American
11217,42.735457237166116,American
11217,36.280068206357356,American
11217,68.97782994004791,American
11217,71.79079485562893,American
11217,84.00102568503016,American
11217,29.628095624564672,American
11217,47.80460219442335,American
11217,47.87992528215413,American
11217,64.33097084469162,American
11217,63.166047724288696,American
11217,28.912340759303884,American
11217,27.408661784191008,American
11217,26.801881626575213,American
11217,72.65653067747817,American
11217,72.99809299526326,American
11217,39.859211569944314,American
11217,62.011098444385034,American
11217,43.590550306841465,American
11217,28.64699617027949,American
11217,88.89978243379794,American
11217,87.843128511688,American
11217,28.984184571341114,American
11217,38.56393864994541,American
11217,39.88722644718135,American
11217,30.002993297350656,American
11217,36.555767730411596,American
11217,39.90124108806508,American
11217,31.18852133808882,American
11217,56.3439369826306,American
11217,50.945591235195096,American
11217,54.061823976014175,American
11217,63.15505366717281,American
10463,38.90853334162688,American
10463,15.444867666892698,American
10463,22.61969307832934,American
10463,13.19160319146284,American
10463,30.107344314615545,American
10463,32.29711648264992,American
10463,36.22013164461413,American
10463,21.229541593529973,American
10463,12.43438860082501,American
10463,36.073731963942734,American
10463,21.914077544407807,American
10463,19.171391931086745,American
10463,12.386133196333764,American
10463,20.46591310444005,American
10463,31.285796263075444,American
10463,35.48761627069364,American
10463,28.41226442930341,American
10463,17.50880400639623,American
10463,14.347590033730212,American
10463,12.612818141277101,American
10463,11.173849500869585,American
10463,22.346074654699088,American
10463,23.0237924898512,American
10463,35.770054434309976,American
10452,19.672501465192553,American
10452,19.044623710918422,American
10452,12.891360192379413,American
10452,31.9916146077135,American
10452,29.433576798940887,American
10452,27.48576576899327,American
10452,35.45142155499259,American
10452,11.037377077699086,American
11218,33.40334044313555,American
11218,58.47905446770887,American
11218,83.67168851885012,American
11218,86.84922841965874,American
11218,29.80359611033522,American
11218,69.2222064088484,American
11218,69.18611747837433,American
11218,84.21021529286932,American
11218,58.042414558610254,American
11218,56.771428445511575,American
11218,29.582704719023667,American
11218,88.55146499470422,American
11218,26.613607606085115,American
11218,57.75981555791773,American
11218,78.52459560581866,American
11218,89.60101748042372,American
11218,56.61325710589405,American
11377,25.87734813275941,American
11377,23.011528032113663,American
11377,7.319056091724855,American
11377,7.727923105899746,American
11377,25.28525295066466,American
11377,7.8742037262667335,American
11377,22.631918733211727,American
11377,21.2410477000156,American
11377,9.029132861818278,American
11377,9.585340946492781,American
11377,20.17736288621291,American
11377,9.799699741978312,American
11377,9.596229477182208,American
11377,11.7350652597396,American
11377,9.072187887182102,American
11377,8.36796540380735,American
11377,21.505571143502483,American
11377,9.621679625834508,American
11420,9.594092811501298,American
11420,24.939933608246562,American
11420,26.651999023463258,American
11420,9.59772407777058,American
11420,9.595908289079494,American
11420,10.349573697232094,American
11420,8.1362332847493,American
11420,7.424958540086668,American
11420,7.927314559270692,American
11420,16.152418719981874,American
11420,7.378888613081847,American
11420,8.295726406086708,American
11420,23.188368716228226,American
11420,7.880019096399648,American
11420,19.253971868781093,American
11420,13.870847328088493,American
11420,14.561674015077559,American
11420,7.925784974550469,American
11420,14.177190313116869,American
11420,9.661473097937472,American
11420,9.59227764498267,American
11420,13.342790453384781,American
11420,9.599540177627873,American
11205,78.79101537265454,American
11205,78.84572361136972,American
11205,27.716327540827212,American
11205,43.73491232775743,American
11205,37.184310804939365,American
11205,89.54698589485102,American
11205,78.90046936046586,American
11205,29.496457150033116,American
11205,80.96671235649015,American
11205,76.64645500592611,American
11205,60.72723118747654,American
11205,87.58263138007183,American
11205,80.14222125574547,American
11205,34.55108994799102,American
11205,29.45468068894464,American
11205,29.580182072443762,American
11205,36.400762522734276,American
11205,43.53605445966205,American
11205,78.7773441709606,American
11205,75.2096805295723,American
11205,78.1645583882775,American
11205,47.12252235506714,American
11205,28.16761221718431,American
11205,36.54845360750341,American
11205,53.11582326262895,American
11205,64.74494747922247,American
11205,68.95221400321519,American
11205,64.65488484582836,American
11205,44.29800311576748,American
11205,34.85698650837884,American
11205,64.0501806366722,American
11205,44.970470602502495,American
11205,27.398262569376932,American
11103,25.723715836282878,American
11103,23.207951043499733,American
11103,20.73821774824232,American
11103,20.24840946290407,American
11103,21.35776466916207,American
11103,12.55129735514621,American
11103,8.00987446949487,American
11103,9.210415320881566,American
11103,19.959119725617313,American
11103,14.963343707585933,American
11103,10.135214529840075,American
11103,8.430044802572219,American
11103,15.938395483486383,American
11103,11.067028184132063,American
11103,12.474886085795035,American
11103,20.623052200577447,American
11103,20.023864597970945,American
11103,8.687178014107008,American
11103,14.083138561311609,American
11103,10.070529626752894,American
11103,7.265836519635302,American
11103,24.034783130922726,American
11103,24.616262140335888,American
11103,14.451995304078954,American
11103,13.755920255399616,American
